0,02491648785477366; 1,8521064871430524e-11
0,0397647373226954; 6,630104027458353e-12
0,06280474718977817; 1,7892732101981714e-12
0,09971151039718588; 8,927903032428231e-13
0,15830627063341318; 5,728355714563696e-13
0,2513338251725722; 4,016561209839068e-13
0,39902836080420095; 2,987959677175753e-13
0,6295007268273197; 2,3775200987426264e-13
0,999422353829556; 1,848913051804163e-13
1,5784957350203268; 1,6781833209397894e-13
2,5060875321859406; 1,568954244337933e-13
3,9787720547100123; 1,6292638993997957e-13
6,30957344480193; 2,1723905328699682e-13
9,965391242505577; 2,756538266028091e-13
15,839776849779279; 4,1371603657140996e-13
25,11886431509582; 6,795587060416804e-13
39,879786359968385; 1,1387384443087219e-12
62,91370981431756; 1,7396868954882955e-12
100,0000000000002; 2,891577945380435e-12
158,58092290893507; 5,4621820035090585e-12
