0,10736122613878817; 1,732901754052406e-9
0,1856768141970815; 2,6422720325145293e-9
0,31429543771655305; 9,203829427279712e-10
0,5735520294125958; 8,380243796719076e-10
1,910039323727714; 5,804992723567122e-10
3,4483564074898494; 6,893506317806886e-10
11,000742765451164; 1,2979129267967749e-9
19,860576340573314; 5,122938420192448e-10
35,472906884017235; 1,7464919987269184e-9
62,681128142811275; 3,39267779469168e-9
111,95454672947884; 2,295671093494597e-9
199,9616296765796; 4,124383982907067e-9
361,0077333913812; 7,467946129536728e-9
