0,17786809405837753; 2,0739825526990567e-9
0,3076155353271859; 3,162340901383876e-9
0,5494310463914477; 1,101538595916207e-9
1,029935921447999; 9,951651329882448e-10
3,2680418966878553; 6,83986482526496e-10
5,837038357111916; 8,186130735482219e-10
18,82206706719372; 1,5655587656397612e-9
33,61802905363302; 6,131267902051789e-10
60,69348649221937; 2,0578439558074614e-9
107,24624899480294; 4,092290284510409e-9
191,5521553360396; 2,7261400556738637e-9
342,13064380144726; 4,97488341782685e-9
617,6775436480688; 8,9378350162875e-9
