0,13727154296958455; 2,0591134769146574e-9
0,23992193072460438; 3,171351114157596e-9
0,41872641057802346; 1,1060405354125899e-9
0,7805692403461422; 1,0060010829890081e-9
2,523029350649395; 6,812920690579594e-10
4,503317928645796; 8,148990125284042e-10
14,346739761232094; 1,5493962285951125e-9
25,607284500175457; 6,131772099268917e-10
45,706064958734196; 2,0591134769146574e-9
81,58008218316547; 4,0835503556034846e-9
145,611087172367; 2,736516478200059e-9
263,6908183638425; 4,936090418420211e-9
470,657858043364; 8,903651343932652e-9
